station_id,station_name,province,reading_time,temperature,humidity,wind_speed
2916,Stasiun Lake Oliviaborough,Sumatera Utara,2024-12-31 11:43:47,33.88,72.46,2.49
2917,Stasiun Gayview,DKI Jakarta,2025-03-01 23:32:19,29.12,71.81,10.33
2918,Stasiun Travisburgh,DKI Jakarta,2024-09-27 10:01:07,33.62,46.62,9.78
2919,Stasiun Palmerport,Kalimantan Timur,2024-09-03 21:09:27,33.49,57.43,3.82
2920,Stasiun West Joshua,Jawa Tengah,2024-12-21 09:09:10,34.4,59.79,5.11
2921,Stasiun Connieville,Jawa Tengah,2025-05-22 07:23:58,37.01,40.89,7.6
2922,Stasiun South Adam,Kalimantan Barat,2025-04-21 16:17:13,27.21,87.16,7.09
2923,Stasiun Simpsonburgh,Riau,2024-06-23 07:55:24,35.06,63.88,16.96
2924,Stasiun Chambersville,Riau,2025-05-03 08:09:41,24.13,78.57,13.01
2925,Stasiun Petersonside,Kalimantan Barat,2025-03-26 19:35:16,35.77,40.87,19.28
2926,Stasiun Port Daniel,Kalimantan Timur,2024-08-23 01:10:20,20.82,86.61,3.55
2927,Stasiun Warrenmouth,Jawa Timur,2025-03-06 07:30:10,22.3,48.57,13.9
2928,Stasiun Garciaport,Jawa Timur,2025-05-04 03:56:18,21.1,84.13,17.33
2929,Stasiun New Emily,Riau,2024-09-25 15:17:41,26.69,62.82,3.15
2930,Stasiun Port Randy,DKI Jakarta,2024-08-01 03:00:11,23.14,68.52,3.03
2931,Stasiun New Elaine,DKI Jakarta,2024-09-26 08:05:18,26.57,90.87,15.73
2932,Stasiun Valdezchester,Jawa Timur,2025-03-11 04:23:20,28.96,56.83,12.51
2933,Stasiun Jeremyview,Riau,2024-11-18 18:31:22,31.19,41.57,0.52
2934,Stasiun Nathanport,Jawa Timur,2024-09-29 06:34:23,36.0,41.88,17.44
2935,Stasiun Mariamouth,Kalimantan Barat,2024-11-10 15:16:33,20.84,60.74,11.97
2936,Stasiun Elliottchester,DKI Jakarta,2024-06-01 10:58:07,22.85,40.82,17.94
2937,Stasiun Brownchester,Jawa Tengah,2024-10-06 12:55:20,27.56,43.65,19.37
2938,Stasiun South Katie,Sulawesi Selatan,2024-06-06 11:59:54,37.7,87.09,10.73
2939,Stasiun East Ebony,DKI Jakarta,2024-08-31 20:39:35,35.42,84.52,0.01
2940,Stasiun Andrewchester,Sulawesi Selatan,2025-03-15 06:15:33,28.45,89.66,2.56
2941,Stasiun Angelaborough,Kalimantan Timur,2025-03-17 15:42:56,37.22,76.76,1.93
2942,Stasiun Gatesville,Sulawesi Selatan,2024-06-26 13:39:11,33.48,86.86,3.93
2943,Stasiun West Jennifer,Sumatera Utara,2025-05-09 06:09:23,29.27,84.3,2.85
2944,Stasiun Craneton,Jawa Tengah,2025-03-11 17:18:04,33.38,79.45,5.65
2945,Stasiun Wattsfort,Jawa Tengah,2024-08-29 15:20:09,24.5,53.79,14.6
2946,Stasiun Brownton,Riau,2025-01-19 00:04:33,25.92,93.57,13.37
2947,Stasiun Amandamouth,Riau,2025-05-02 17:21:14,33.68,47.24,8.44
2948,Stasiun South Dennisland,DKI Jakarta,2024-09-25 22:07:58,30.43,91.4,0.68
2949,Stasiun Hollowayberg,Kalimantan Barat,2024-12-31 19:21:46,31.37,83.68,19.59
2950,Stasiun New Christopher,Jawa Timur,2024-08-27 22:50:34,22.57,41.88,15.9
2951,Stasiun Angelaport,DKI Jakarta,2025-02-06 05:51:03,27.14,40.64,9.62
2952,Stasiun Port Kayla,Kalimantan Timur,2025-04-13 09:48:50,23.38,87.82,19.42
2953,Stasiun Susanstad,Kalimantan Barat,2025-04-25 23:09:53,28.14,51.82,12.43
2954,Stasiun Burgessborough,Sulawesi Selatan,2024-08-05 15:22:19,22.12,55.36,15.37
2955,Stasiun Perezstad,Kalimantan Timur,2024-09-29 00:20:55,26.07,89.09,5.11
2956,Stasiun Jonathantown,Sulawesi Selatan,2024-07-20 14:49:02,33.9,65.1,1.93
2957,Stasiun Simmonsfort,Kalimantan Timur,2025-03-17 21:10:17,33.74,54.46,15.64
2958,Stasiun New Nathanielshire,Kalimantan Barat,2024-11-06 01:41:44,31.56,93.06,2.52
2959,Stasiun New Morganmouth,Sumatera Utara,2025-03-14 23:24:01,37.55,85.65,2.41
2960,Stasiun Campbellmouth,Riau,2025-01-17 02:00:48,22.27,59.12,9.05
2961,Stasiun New Christopherside,Jawa Tengah,2025-03-11 11:41:37,37.39,93.44,3.65
2962,Stasiun Port William,Sumatera Utara,2025-04-06 09:09:58,22.55,77.43,15.52
2963,Stasiun Bishopborough,Sumatera Utara,2025-03-01 00:17:02,33.2,59.47,12.02
2964,Stasiun Meyersmouth,DKI Jakarta,2024-11-11 05:07:55,30.13,69.18,0.94
2965,Stasiun Lake Mark,Kalimantan Timur,2024-08-04 17:45:13,29.71,78.15,19.94
2966,Stasiun Shawnchester,DKI Jakarta,2025-04-20 05:29:06,26.74,45.51,3.31
2967,Stasiun Andrewstown,Sumatera Utara,2025-01-13 04:21:33,35.18,81.31,3.04
2968,Stasiun Smithbury,Kalimantan Barat,2024-09-25 03:11:17,35.45,55.31,19.18
2969,Stasiun West Melissa,Kalimantan Barat,2024-12-29 19:44:55,25.34,89.55,19.44
2970,Stasiun Amandaborough,Sulawesi Selatan,2025-03-07 14:14:50,28.42,47.49,18.76
2971,Stasiun Patriciashire,Jawa Timur,2024-07-25 02:56:29,21.35,78.96,13.36
2972,Stasiun East Kyle,Sumatera Utara,2024-07-06 05:40:44,36.61,73.72,19.19
2973,Stasiun Port Davidstad,Jawa Timur,2025-05-14 01:34:13,33.59,47.72,9.62
2974,Stasiun Monicabury,DKI Jakarta,2025-01-25 18:34:44,33.76,84.38,19.02
2975,Stasiun West Frank,Sumatera Utara,2025-05-27 08:08:40,27.04,48.77,8.38
2976,Stasiun East Kelsey,Sumatera Utara,2024-06-09 08:31:07,24.47,59.27,4.53
2977,Stasiun Martinezfurt,Riau,2024-06-08 16:06:15,22.53,62.08,14.52
2978,Stasiun South Brandon,DKI Jakarta,2024-11-06 13:26:28,23.7,47.83,5.51
2979,Stasiun East Kelli,Kalimantan Timur,2024-12-31 22:56:49,20.19,46.45,6.22
2980,Stasiun North Tanyahaven,Jawa Tengah,2025-04-28 22:51:58,33.89,72.91,4.64
2981,Stasiun East Katherineville,Sulawesi Selatan,2025-05-08 23:09:28,25.38,46.87,14.86
2982,Stasiun Karamouth,Sulawesi Selatan,2024-10-29 00:09:21,22.77,88.41,15.09
2983,Stasiun North Lauren,Kalimantan Timur,2024-10-08 19:40:40,35.75,92.22,0.82
2984,Stasiun Williammouth,Riau,2024-06-05 06:46:19,22.03,65.66,11.7
2985,Stasiun Larafurt,Sulawesi Selatan,2025-05-16 14:07:32,33.65,52.35,2.06
2986,Stasiun West Michaelport,Kalimantan Timur,2025-03-31 22:06:23,24.34,86.75,9.89
2987,Stasiun Bautistaport,Kalimantan Barat,2024-08-22 03:44:57,27.59,75.09,17.3
2988,Stasiun Lake Dawnfurt,Riau,2025-04-15 07:32:25,35.16,80.28,18.09
2989,Stasiun West Jessicamouth,Kalimantan Timur,2024-06-15 22:56:34,27.55,86.0,19.66
2990,Stasiun East Anne,Jawa Tengah,2024-07-16 02:48:31,20.23,79.22,9.71
2991,Stasiun East Heather,Sulawesi Selatan,2025-03-04 19:16:37,23.98,63.86,5.32
2992,Stasiun New Leahport,Sulawesi Selatan,2024-10-13 03:30:47,30.09,86.06,7.52
2993,Stasiun Morrowchester,Kalimantan Barat,2024-08-01 08:38:13,20.76,45.93,16.76
2994,Stasiun Lake Lisa,Jawa Tengah,2025-01-29 14:37:34,30.36,46.46,15.28
2995,Stasiun Natashaville,Kalimantan Timur,2025-03-13 16:00:45,30.44,79.01,12.08
2996,Stasiun South Jamesfurt,Kalimantan Barat,2025-01-13 18:35:02,32.93,42.19,12.94
2997,Stasiun Christytown,Sulawesi Selatan,2025-03-12 11:11:30,35.34,71.53,10.46
2998,Stasiun Anthonyfort,Kalimantan Barat,2024-06-11 21:13:59,34.64,74.55,15.55
2999,Stasiun South Brandon,Jawa Timur,2024-10-15 02:15:30,23.89,49.94,12.61
3000,Stasiun East Craig,Kalimantan Timur,2024-10-04 17:34:14,21.78,90.64,16.04
3001,Stasiun North Robert,Sulawesi Selatan,2024-06-23 14:38:24,35.29,53.94,16.37
3002,Stasiun Marshallchester,Kalimantan Timur,2025-04-08 01:57:58,26.34,93.11,5.53
3003,Stasiun Taylortown,Jawa Timur,2024-09-21 03:10:23,25.84,78.45,12.7
3004,Stasiun Lamview,DKI Jakarta,2024-07-16 05:00:10,23.77,82.39,10.95
3005,Stasiun Summerville,Kalimantan Timur,2024-11-20 21:26:09,33.33,81.43,15.62
3006,Stasiun East Jeffrey,DKI Jakarta,2024-07-16 19:06:25,35.2,87.12,6.68
3007,Stasiun East Donna,Sumatera Utara,2025-02-25 19:49:41,25.7,56.82,18.28
3008,Stasiun Campbellville,Jawa Tengah,2024-08-29 14:44:44,31.51,57.21,9.94
3009,Stasiun Jackport,DKI Jakarta,2024-09-27 09:53:57,33.62,51.12,17.12
3010,Stasiun Barnetthaven,Sulawesi Selatan,2024-12-05 04:18:15,26.31,84.32,17.92
3011,Stasiun Kathleenberg,DKI Jakarta,2024-09-27 03:55:23,37.27,57.75,2.23
3012,Stasiun Donnashire,Riau,2025-02-23 08:26:27,36.36,78.51,11.21
3013,Stasiun Lake Rebeccafurt,DKI Jakarta,2025-01-16 04:09:18,27.16,78.26,3.97
3014,Stasiun East Alexis,Jawa Tengah,2025-01-17 04:15:52,32.81,90.31,13.26
3015,Stasiun East Randy,Riau,2024-06-03 15:54:49,22.62,58.71,7.08
3016,Stasiun Webbstad,DKI Jakarta,2024-08-06 23:00:03,36.58,45.7,19.12
3017,Stasiun Hayesborough,Riau,2024-11-11 21:49:51,31.04,93.39,6.48
3018,Stasiun Amyville,Sumatera Utara,2025-02-26 11:23:20,27.97,42.24,10.96
3019,Stasiun Matthewburgh,Riau,2024-08-31 15:00:24,20.47,52.35,13.9
3020,Stasiun Ingrammouth,Sumatera Utara,2025-01-27 15:07:05,24.42,52.42,12.96
3021,Stasiun Kathrynview,Sumatera Utara,2024-06-22 10:31:11,22.62,56.32,19.29
3022,Stasiun Ronaldtown,Sulawesi Selatan,2025-05-17 18:02:34,35.08,62.8,11.02
3023,Stasiun North Jeremy,Sumatera Utara,2024-11-13 10:59:47,27.42,86.63,11.62
3024,Stasiun North Andreaport,Kalimantan Barat,2024-07-15 12:21:13,33.44,78.87,19.64
3025,Stasiun Kurtchester,Riau,2024-12-18 11:19:36,27.76,60.05,18.51
3026,Stasiun Port Teresaburgh,Sumatera Utara,2024-10-22 14:08:36,25.76,59.64,19.16
3027,Stasiun East Mary,DKI Jakarta,2024-08-19 09:59:26,25.79,85.51,14.05
3028,Stasiun East Jessicastad,DKI Jakarta,2024-12-08 08:18:22,21.74,90.46,19.71
3029,Stasiun New Michelle,Sulawesi Selatan,2024-12-08 03:39:54,29.64,45.76,16.53
3030,Stasiun Amberhaven,Sumatera Utara,2024-07-30 06:57:56,32.96,79.47,12.9
3031,Stasiun North Erin,Sumatera Utara,2025-01-17 06:41:24,28.38,71.58,1.06
3032,Stasiun Port Sarah,Sulawesi Selatan,2025-02-15 22:16:56,28.95,63.99,19.06
3033,Stasiun Garrisonview,DKI Jakarta,2024-06-17 05:59:49,20.4,64.67,13.01
3034,Stasiun Phillipshaven,Kalimantan Timur,2025-05-20 09:38:28,28.58,78.85,1.28
3035,Stasiun Mcdonaldberg,Kalimantan Timur,2025-02-17 22:09:29,21.18,79.54,11.4
3036,Stasiun Aaronview,Jawa Timur,2025-02-13 02:23:32,32.85,66.99,14.08
3037,Stasiun Jasonland,DKI Jakarta,2024-06-21 00:22:21,37.75,51.84,9.04
3038,Stasiun Taylorfort,Riau,2025-03-26 18:34:02,25.95,71.34,17.52
3039,Stasiun South Kristie,Kalimantan Barat,2025-01-21 08:40:02,22.6,69.68,13.63
3040,Stasiun Vargasbury,Kalimantan Timur,2025-03-31 02:46:21,35.53,93.4,1.06
3041,Stasiun East Tabithaview,Kalimantan Timur,2024-07-20 16:18:39,30.57,82.6,1.42
3042,Stasiun Martinezshire,Jawa Tengah,2025-05-10 07:06:43,29.54,80.17,14.65
3043,Stasiun East Scott,Sumatera Utara,2025-01-30 21:55:20,37.64,82.56,19.79
3044,Stasiun Alexville,DKI Jakarta,2024-12-06 12:52:37,20.53,91.09,14.57
3045,Stasiun Port Courtneyfort,Kalimantan Timur,2024-08-23 04:29:21,21.6,92.04,11.48
3046,Stasiun Evansville,Kalimantan Barat,2024-12-14 01:47:43,34.49,60.97,9.49
3047,Stasiun Hernandezmouth,Kalimantan Timur,2025-04-15 01:20:55,23.29,57.12,3.55
3048,Stasiun South Maryview,Kalimantan Barat,2024-07-10 14:21:06,35.82,67.48,3.69
3049,Stasiun Simmonsburgh,Kalimantan Barat,2025-04-15 10:10:28,23.61,59.32,12.94
3050,Stasiun Blakebury,Jawa Tengah,2024-12-07 08:19:43,26.11,81.35,10.48
3051,Stasiun Lake Carriestad,Jawa Timur,2024-08-26 12:21:27,35.83,43.35,11.14
3052,Stasiun Copelandchester,Kalimantan Timur,2024-10-31 09:32:19,21.72,40.1,19.7
3053,Stasiun Port Kaylaview,Jawa Timur,2025-04-25 19:54:09,20.08,61.16,0.55
3054,Stasiun Robertview,Kalimantan Timur,2025-05-24 10:44:45,35.47,92.56,3.77
3055,Stasiun North Craigfort,Sulawesi Selatan,2024-08-27 01:04:56,23.27,52.01,6.9
3056,Stasiun Walkerchester,DKI Jakarta,2025-01-28 11:59:03,30.79,71.57,17.83
3057,Stasiun Port Margaretfort,DKI Jakarta,2024-12-21 03:57:00,29.13,84.79,8.9
3058,Stasiun Obrienfurt,Jawa Timur,2024-06-14 18:17:38,36.84,88.85,15.87
3059,Stasiun New Maryville,Jawa Tengah,2024-12-26 15:02:23,34.53,57.14,5.83
3060,Stasiun Port Johnshire,Kalimantan Timur,2025-01-31 01:10:38,32.29,72.46,3.35
3061,Stasiun Ochoaton,Jawa Tengah,2024-10-04 05:37:55,28.96,73.19,19.95
3062,Stasiun Phelpsshire,Kalimantan Timur,2025-04-10 17:42:02,36.88,91.07,10.96
3063,Stasiun South Lisachester,Kalimantan Barat,2025-01-29 18:08:14,34.11,91.92,13.37
3064,Stasiun East Ashleytown,Jawa Tengah,2025-01-15 16:14:34,26.09,60.11,4.79
3065,Stasiun Coreychester,Sulawesi Selatan,2025-03-19 06:27:57,23.39,62.24,7.17
3066,Stasiun Atkinsonview,Sulawesi Selatan,2024-10-08 08:32:57,34.6,90.03,14.15
3067,Stasiun Michaelbury,Jawa Tengah,2024-09-08 10:08:19,35.26,45.0,13.1
3068,Stasiun West Stephenview,Kalimantan Barat,2025-03-07 02:42:19,33.62,75.38,5.65
3069,Stasiun East Angela,DKI Jakarta,2025-04-10 18:19:43,28.06,50.89,18.88
3070,Stasiun Joystad,Kalimantan Barat,2025-03-11 15:01:29,27.28,60.74,9.81
3071,Stasiun Port Vincent,Sulawesi Selatan,2024-07-01 20:15:10,21.88,70.87,12.19
3072,Stasiun Christinabury,Riau,2024-09-22 23:54:25,28.96,83.25,5.74
3073,Stasiun Craigland,Jawa Timur,2025-01-18 22:31:30,29.5,42.29,18.94
3074,Stasiun Christyburgh,Riau,2025-03-02 17:06:26,36.06,81.13,11.43
3075,Stasiun West Melissa,DKI Jakarta,2024-11-23 16:30:02,31.54,80.66,10.69
3076,Stasiun Lindastad,Jawa Timur,2025-03-02 01:23:05,37.4,61.17,7.04
3077,Stasiun West Allen,Jawa Timur,2024-08-07 16:53:46,34.83,77.63,8.68
3078,Stasiun Reginaside,DKI Jakarta,2024-09-15 13:41:42,29.16,77.46,0.89
3079,Stasiun South Christine,Sumatera Utara,2024-06-27 02:52:32,21.78,92.25,17.85
3080,Stasiun North Jenniferfurt,Kalimantan Timur,2025-04-06 15:30:09,21.31,51.2,4.13
3081,Stasiun Lake Matthew,Jawa Timur,2024-10-06 14:34:03,20.81,60.98,18.01
3082,Stasiun South Dale,Jawa Tengah,2025-05-14 13:58:06,36.64,40.26,4.81
3083,Stasiun Christinaland,Kalimantan Timur,2024-09-25 15:54:57,37.72,94.29,16.53
3084,Stasiun South Margaret,Kalimantan Timur,2024-08-28 04:46:35,36.52,62.11,3.12
3085,Stasiun Lake Victoria,Sumatera Utara,2024-06-09 00:18:10,31.19,54.2,18.44
3086,Stasiun Port Heather,Riau,2024-08-18 08:43:42,23.69,88.33,14.73
3087,Stasiun South Deborah,Riau,2024-08-17 06:22:09,27.37,40.56,16.47
3088,Stasiun West Johntown,Kalimantan Barat,2025-04-08 14:09:31,25.01,89.56,16.33
3089,Stasiun Masseychester,Sulawesi Selatan,2024-12-19 13:49:58,24.56,40.57,13.85
3090,Stasiun South Jacob,Jawa Timur,2024-12-05 18:55:01,32.53,64.7,13.26
3091,Stasiun Burtonfurt,Sumatera Utara,2025-02-27 03:27:03,21.27,46.29,3.18
3092,Stasiun Lindaview,Sulawesi Selatan,2024-11-03 22:02:45,21.2,69.53,3.35
3093,Stasiun Rachelbury,Riau,2024-09-24 07:38:39,37.2,79.33,13.9
3094,Stasiun Chaseberg,Riau,2024-09-24 20:51:41,29.65,55.66,11.4
3095,Stasiun Port Amanda,Jawa Tengah,2024-07-16 09:57:53,33.7,61.72,17.71
3096,Stasiun Nicholsville,Sumatera Utara,2025-03-21 05:26:08,37.1,70.51,9.96
3097,Stasiun Lake Michael,DKI Jakarta,2025-02-10 20:04:29,29.33,41.96,9.58
3098,Stasiun South Joseph,Jawa Tengah,2025-03-31 22:47:49,24.12,85.82,3.69
3099,Stasiun Montgomeryfort,Jawa Tengah,2025-01-01 06:21:37,24.35,73.84,8.76
3100,Stasiun East Andrewmouth,DKI Jakarta,2024-12-20 13:16:11,27.96,82.3,13.26
3101,Stasiun West Thomasberg,Sumatera Utara,2024-06-22 16:17:49,33.83,79.87,0.88
3102,Stasiun Cameronview,Jawa Timur,2024-12-24 11:34:05,37.07,58.77,19.01
3103,Stasiun Lake Carlachester,DKI Jakarta,2025-02-11 14:14:56,26.3,51.04,12.88
3104,Stasiun South Jason,Kalimantan Barat,2024-11-11 12:20:51,26.84,92.08,10.11
3105,Stasiun Markshire,Sumatera Utara,2025-03-17 23:58:14,23.31,50.69,13.16
3106,Stasiun Thomasside,Sulawesi Selatan,2025-05-23 09:15:16,20.46,64.23,16.87
3107,Stasiun Michelleton,Riau,2025-02-14 11:27:45,30.02,47.88,19.28
3108,Stasiun Brianaland,Jawa Timur,2025-01-09 14:06:37,22.0,43.58,10.36
3109,Stasiun Crossborough,Jawa Timur,2024-08-29 06:09:42,31.13,49.35,18.66
3110,Stasiun Port Howard,Kalimantan Timur,2025-01-22 13:47:26,20.69,89.58,13.69
3111,Stasiun Chandlermouth,Jawa Timur,2024-07-01 22:19:26,26.86,70.95,16.27
3112,Stasiun Berryfurt,Jawa Tengah,2025-03-20 08:55:37,35.43,81.92,0.7
3113,Stasiun Hortonberg,Jawa Tengah,2025-04-04 20:10:16,20.36,85.32,9.53
3114,Stasiun North Larry,Kalimantan Barat,2024-08-03 04:23:11,25.08,73.88,8.99
3115,Stasiun Kochfort,Sumatera Utara,2024-07-02 12:36:05,32.29,73.69,6.9
3116,Stasiun Richardbury,Sulawesi Selatan,2024-10-05 15:47:08,28.62,89.42,9.08
3117,Stasiun West Shannonville,Kalimantan Timur,2024-12-07 17:20:22,24.03,55.78,14.62
3118,Stasiun New Bruceside,Kalimantan Barat,2024-06-20 23:42:22,37.98,88.51,7.36
3119,Stasiun Codytown,Jawa Timur,2025-05-17 07:55:44,27.77,56.49,0.85
3120,Stasiun North Markport,Kalimantan Barat,2024-06-09 11:38:57,32.79,69.78,4.54
3121,Stasiun Micheleburgh,Kalimantan Barat,2024-08-07 05:26:00,22.25,74.46,4.16
3122,Stasiun Whiteborough,Kalimantan Barat,2025-05-21 18:38:55,27.58,62.97,14.67
3123,Stasiun Port Feliciaberg,Sulawesi Selatan,2025-01-04 10:13:53,37.14,65.49,6.76
3124,Stasiun South Jasmine,Kalimantan Barat,2025-04-16 16:14:16,22.4,69.15,4.92
3125,Stasiun New Eduardo,Sumatera Utara,2025-03-25 12:21:44,30.23,92.14,14.59
3126,Stasiun New Benjaminside,Kalimantan Timur,2025-04-19 19:17:12,36.21,70.15,15.28
3127,Stasiun Port Sarahport,Kalimantan Barat,2024-07-08 17:58:25,26.75,56.88,7.86
3128,Stasiun New April,Sulawesi Selatan,2025-04-24 04:27:00,21.96,75.87,6.01
3129,Stasiun Leeberg,Kalimantan Barat,2025-05-29 15:42:16,20.92,51.94,11.03
3130,Stasiun Sharonside,DKI Jakarta,2025-03-30 04:20:31,31.87,91.54,8.64
3131,Stasiun Raymondside,Sulawesi Selatan,2024-06-23 07:04:57,20.43,51.35,11.35
3132,Stasiun West Donald,DKI Jakarta,2025-05-16 03:46:02,24.92,81.03,11.27
3133,Stasiun Lopezfurt,DKI Jakarta,2024-06-14 13:48:57,31.54,71.63,16.02
3134,Stasiun South Lisashire,DKI Jakarta,2024-07-05 11:07:47,27.4,65.77,17.36
3135,Stasiun Lake Dianahaven,DKI Jakarta,2024-12-22 00:20:19,33.73,66.77,12.21
3136,Stasiun Shermanborough,Jawa Timur,2024-09-10 14:06:41,32.17,83.28,1.72
3137,Stasiun South Kathryn,Jawa Timur,2024-09-14 09:15:15,36.56,87.82,6.63
3138,Stasiun Powellfurt,Jawa Tengah,2024-06-29 11:26:45,25.64,89.6,4.06
3139,Stasiun South Damonside,DKI Jakarta,2024-11-23 04:47:18,37.24,56.92,1.32
3140,Stasiun Torresport,Kalimantan Timur,2025-03-07 22:16:01,30.5,85.55,9.5
3141,Stasiun New Marieborough,DKI Jakarta,2025-05-11 04:29:22,25.22,45.58,11.24
3142,Stasiun Patriciashire,DKI Jakarta,2024-12-14 15:11:08,22.94,46.51,18.2
3143,Stasiun Jocelynside,Kalimantan Barat,2024-06-09 14:21:45,22.85,70.38,9.39
3144,Stasiun Paulstad,Riau,2025-05-17 13:04:39,32.42,89.7,19.52
3145,Stasiun Port Marciachester,DKI Jakarta,2025-02-24 03:06:35,36.37,45.34,0.79
3146,Stasiun New Nathan,Kalimantan Barat,2025-02-09 18:06:57,28.51,66.23,15.34
3147,Stasiun North Stephen,Kalimantan Timur,2024-08-06 05:05:37,36.76,72.17,3.64
3148,Stasiun Lake Luke,Jawa Timur,2025-02-15 04:18:01,37.47,92.06,11.34
3149,Stasiun Clarktown,Kalimantan Timur,2024-06-15 21:45:14,37.78,88.76,1.38
3150,Stasiun Harrisville,DKI Jakarta,2025-05-02 23:32:38,31.23,77.26,18.34
3151,Stasiun East Donnamouth,Jawa Tengah,2025-05-24 22:16:33,37.87,83.5,13.38
3152,Stasiun Serranostad,Kalimantan Timur,2025-04-30 12:33:47,25.26,83.6,15.73
3153,Stasiun Williamsberg,Kalimantan Timur,2025-01-04 01:45:28,30.85,83.96,0.32
3154,Stasiun Nicolechester,Kalimantan Barat,2025-02-02 21:25:49,37.85,60.09,5.05
3155,Stasiun Jamieview,Riau,2024-10-26 20:13:24,37.68,89.74,0.47
3156,Stasiun South Madisonfurt,Kalimantan Timur,2024-09-08 22:53:09,36.3,42.86,4.78
3157,Stasiun Port Kimberly,Riau,2024-08-30 22:42:42,24.74,94.79,6.75
3158,Stasiun Lake Heatherton,Riau,2025-02-08 14:13:44,33.5,81.79,9.16
3159,Stasiun Andersonbury,Jawa Tengah,2024-06-25 03:26:39,25.99,41.73,17.44
3160,Stasiun North Erikfort,Jawa Timur,2024-06-23 16:10:13,33.22,41.06,7.61
3161,Stasiun Garyview,Sulawesi Selatan,2025-05-14 07:19:33,26.84,41.98,13.44
3162,Stasiun Mitchellport,Kalimantan Barat,2024-09-11 08:53:56,26.04,84.17,17.07
3163,Stasiun Danielville,Kalimantan Barat,2024-10-21 14:53:53,27.33,58.82,18.86
3164,Stasiun North Angela,Riau,2024-11-28 06:18:20,29.94,66.89,5.33
3165,Stasiun New Wendy,Sulawesi Selatan,2024-11-17 16:00:32,36.54,44.66,13.32
3166,Stasiun North Jeremyfurt,Kalimantan Timur,2024-08-05 18:20:14,35.51,89.27,0.46
3167,Stasiun East Ryanstad,DKI Jakarta,2024-11-06 09:35:57,34.51,45.89,1.49
3168,Stasiun South Carla,Kalimantan Timur,2024-06-14 09:05:45,21.17,71.45,4.74
3169,Stasiun Port Jason,Jawa Tengah,2024-09-23 12:03:59,35.55,40.53,0.27
3170,Stasiun East Matthewview,Kalimantan Timur,2025-05-02 01:52:15,35.66,73.96,3.12
3171,Stasiun Steventon,Sulawesi Selatan,2024-10-20 07:23:26,31.36,58.2,13.3
3172,Stasiun West William,Jawa Tengah,2024-08-20 15:36:21,21.01,47.63,18.36
3173,Stasiun West Diane,Jawa Tengah,2024-11-06 16:17:15,23.34,79.5,1.83
3174,Stasiun Jonesbury,Kalimantan Barat,2025-01-05 03:15:08,34.25,52.82,1.0
3175,Stasiun Angelaberg,Jawa Tengah,2024-12-16 05:11:48,26.96,74.4,3.85
3176,Stasiun Brianland,Sumatera Utara,2024-10-27 02:32:29,32.75,67.24,14.13
3177,Stasiun New Jennifermouth,Sulawesi Selatan,2024-10-12 15:50:17,25.19,77.19,17.3
3178,Stasiun North Gabrielle,Jawa Timur,2024-06-01 12:58:36,27.97,67.92,1.59
3179,Stasiun New Brianfurt,Sumatera Utara,2025-03-07 03:26:39,24.74,88.3,11.51
3180,Stasiun Port Jeffreyton,Sumatera Utara,2024-12-22 05:58:00,32.6,78.66,1.52
3181,Stasiun North Deborahfort,DKI Jakarta,2025-05-07 16:36:39,35.28,81.6,4.55
3182,Stasiun Campbellfurt,Kalimantan Barat,2024-11-10 14:57:16,31.44,72.58,12.03
3183,Stasiun Lake Tracy,Riau,2024-08-29 17:03:20,23.93,53.8,6.9
3184,Stasiun Mendozaberg,Sumatera Utara,2024-11-12 06:51:22,29.55,76.02,19.36
3185,Stasiun Jeffreyport,Riau,2025-01-18 01:51:03,25.07,48.87,1.23
3186,Stasiun South Yvette,Sulawesi Selatan,2025-04-17 12:05:49,26.2,80.31,12.4
3187,Stasiun Jodychester,Kalimantan Barat,2025-03-20 13:37:49,21.44,82.04,14.32
3188,Stasiun North Steve,Jawa Timur,2025-02-13 22:56:45,37.59,77.1,6.37
3189,Stasiun South David,Kalimantan Timur,2025-01-14 04:59:33,32.57,73.3,19.19
3190,Stasiun South Robert,Riau,2024-10-29 22:55:38,33.09,57.55,7.16
3191,Stasiun Wallacefurt,Sulawesi Selatan,2024-11-15 16:19:29,26.67,56.51,9.78
3192,Stasiun Markfurt,Sumatera Utara,2024-07-18 00:05:45,24.11,49.38,13.82
3193,Stasiun East Jay,Kalimantan Barat,2024-08-08 03:11:55,28.37,65.39,18.47
3194,Stasiun Port Jessica,Kalimantan Barat,2025-03-12 18:42:11,28.35,89.45,9.04
3195,Stasiun Rachelside,DKI Jakarta,2025-04-10 09:10:30,33.28,61.21,18.99
3196,Stasiun Brooksport,DKI Jakarta,2024-08-16 08:51:15,34.19,60.98,17.41
3197,Stasiun South Daniel,DKI Jakarta,2025-01-23 14:36:05,27.19,40.77,15.83
3198,Stasiun Rebeccachester,DKI Jakarta,2024-06-17 23:17:47,22.72,92.03,4.34
3199,Stasiun West Andrea,Jawa Timur,2024-07-26 15:00:32,27.04,48.24,6.75
3200,Stasiun Gileschester,Jawa Timur,2024-08-04 05:50:41,28.95,48.71,16.6
3201,Stasiun Johnsonborough,Riau,2024-10-18 08:34:15,24.1,66.76,14.47
3202,Stasiun West Tonya,Kalimantan Barat,2025-02-02 23:29:07,27.83,86.84,9.75
